79.572,1504,0,7.03125,0,4.6875,CL - Normal,0.0476171875,1,0.0526757813,6.9044712037,2.0754317362,38,2577,28.1714546284,26.301869585,14.3000455996,18.3857729138,0.8864449052,0.2065,14.9019607843,65.6658385495,0,0.9626153625,57.6327854407,0,127.4,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.598,1539.25,0,6.3210227273,0,4.5758928571,CL - Normal,0.0476367188,1,0.0503852983,6.8167739632,1.6298975464,38,2403.6666666667,26.2745098039,22.7450980392,10.9803921569,14.1176470588,0.8294770476,0.1991197917,14.0056022409,65.5279231948,0,0.9685974121,56.9998928072,0,127.4,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.622,1545.3863636364,2.7698863636,5.46875,0,3.90625,CL - Normal,0.047631392,1,0.0476367188,6.2366229876,1.0952565185,38,1937,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.6761020463,0.17925,8.6274509804,64.7004310667,0,0.9693899582,56.9998928072,0,126.68,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.649,1584.25,20.3125,6.25,9.2948717949,3.90625,CL - Normal,0.0475976563,1,0.04765625,6.1443262415,0.7844047289,38,1843.8717948718,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.7007576195,0.1711987179,7.6916221034,65.3571182949,0,0.9711731868,56.9998928072,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.672,1589.6363636364,21.3778409091,6.25,22.65625,3.90625,CL - Normal,0.0475976563,1,0.04765625,5.656472012,0.7861300857,38,1710,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.736200006,0.159625,5.8823529412,66.6267136028,0,0.9726922334,56.9998928072,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.698,1604,24.21875,6.25,24.21875,3.90625,CL - Normal,0.0475976563,1,0.04765625,5.4907145904,0.7976324646,38,1763,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.6460530665,0.143625,5.8823529412,66.4651226381,0,0.9744094165,57.1185601759,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.724,1616.3863636364,24.21875,6.25,24.21875,3.90625,CL - Normal,0.0475976563,1,0.0490848214,5.0763210364,0.8327804481,38,1782.4545454546,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.6405896156,0.1421022727,5.8823529412,66.2550543841,0,0.9761265997,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.748,1631.25,24.21875,6.25,24.21875,3.90625,CL - Normal,0.0475976563,1,0.05265625,4.944468542,0.9206504069,38,1870,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.6160040867,0.13525,6.6666666667,67.3790968993,0,0.9777116918,58.3673929617,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
79.772,1650.75,24.21875,6.25,24.21875,3.90625,CL - Normal,0.0475976563,1,0.0547017045,4.7862455486,0.934178773,38,1878.7272727273,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.599613734,0.1330681818,6.7167292449,67.5596226018,0,0.9792967839,59.6105749205,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
79.798,1651.6166666667,24.21875,6.25,24.21875,3.90625,CL - Normal,0.0489335938,1,0.05765625,4.4961700608,0.9537197462,38,1902,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.555906127,0.12725,7.0588235294,68.7932149023,0,0.9818725586,59.0304233397,0,126.4,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
79.823,1657.25,24.21875,7.03125,24.21875,4.0967987805,CL - Normal,0.0576171875,1,0.0676757813,4.4500216878,0.9828207648,38,1915.3863636364,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.5364425832,0.1234715909,7.0588235294,68.6318161934,0,0.9822442354,58.3052338638,0,127.4,13.589902439,93.2,27.0588235294,0,195.8,14.5037743897,32
79.848,1658.4573170732,24.21875,7.03125,24.21875,4.6875,CL - Normal,0.0603001143,1,0.0719614955,4.206094573,0.9797972824,38,1933,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.5108326572,0.1185,7.0588235294,68.1314801957,0,0.983018562,57.4350064927,0,127.4,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.873,1661.75,24.21875,7.03125,24.21875,4.6875,CL - Normal,0.0676171875,1,0.0976757813,4.1222949877,0.9616563877,37.2777777778,1857,20.7843137255,16.862745098,5.0980392157,6.9455337691,0.4807836774,0.109875,7.0588235294,67.8516026743,0,0.9837928886,57.4350064927,0,127.4,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.898,1659.25,24.21875,7.03125,24.21875,4.6875,CL - Normal,0.1089215353,1,0.3013121449,3.9160190852,0.9233560801,35.5,1848.8666666667,20.7843137255,16.862745098,5.0980392157,6.6666666667,0.4747738814,0.1088583333,7.0588235294,67.4833427777,0,0.9845672152,57.4350064927,0,127.4,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
79.924,1656,24.21875,7.03125,24.21875,4.6875,CL - Normal,0.1626171875,1,0.7376757813,3.7878461953,0.8412839925,31.9651162791,1796,20.7843137255,16.862745098,5.0980392157,6.6666666667,0.4357102076,0.10225,6.2745098039,68.3263746641,0,0.9853725149,57.4350064927,0,126.8857142857,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
79.948,1637.75,24.21875,4.9005681818,24.21875,4.0178571429,CL - Normal,0.7876171875,1,0.8103497869,3.6259435974,0.8328663425,27.5,1774,20.7843137255,16.862745098,5.0980392157,6.6666666667,0.4195863648,0.100472561,6.218487395,68.5316289713,0,0.9861158684,57.4350064927,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
79.972,1634.3055555556,24.21875,2.34375,24.21875,0,CL - Normal,0.7987152778,1,0.8975585938,3.4809058535,0.8227651625,21,1714,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.375612248,0.095625,5.8823529412,69.7631548146,0,0.986859222,57.7910085991,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
79.998,1606.75,24.21875,2.34375,24.21875,0,CL - Normal,0.8875,1,0.9125585938,3.4615674877,0.7195888238,21,1674.4545454546,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3619536208,0.0930681818,5.7575757576,69.8064189143,0,0.9880981445,58.3052338638,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.022,1599.8452380952,24.21875,2.34375,24.21875,0,CL - Normal,0.8910714286,1,0.9132404119,3.3358681096,0.7257216831,21,1627,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3455632681,0.09,5.4901960784,69.8991276995,0,0.9882211258,58.3052338638,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.048,1577.75,24.21875,2.34375,24.21875,0,CL - Normal,0.9025,1,0.9175585938,3.3358681096,0.7645631253,21,1705,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3455632681,0.087125,5.6684491979,69.6086401727,0,0.9885408772,58.2040446346,0,125.6,13.5846363636,93.2,27.0588235294,0,195.8,14.5037743897,32
80.072,1561.3863636364,24.21875,2.34375,24.21875,0,CL - Normal,0.9025,1,0.914831321,3.3358681096,0.781157921,21,1710.8695652174,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3455632681,0.0867663043,5.8823529412,69.2600551404,0,0.9888360322,57.4350064927,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.098,1537.75,24.21875,2.34375,24.21875,0,CL - Normal,0.9025,1,0.9075585938,3.2699418624,0.8254107096,21,1750,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3455632681,0.084375,6.2745098039,69.1603416915,0,0.9891557836,57.5593246886,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.122,1508,24.21875,2.34375,24.21875,0,CL - Normal,0.9025,1,0.9034676847,3.1908303657,0.7875312846,21,1716.511627907,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3385751333,0.0838517442,6.2210338681,69.2456337739,0,0.9894509387,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.148,1501.625,24.21875,2.34375,24.21875,0,CL - Normal,0.9011363636,1,0.8975585938,3.1908303657,0.7328165595,21,1606,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.3155142883,0.082125,5.8823529412,69.7858169621,0,0.98977069,58.2656780742,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.172,1461.25,24.21875,2.34375,24.21875,0,CL - Normal,0.8925,1,0.8875585938,3.1908303657,0.5635015421,21.0652173913,1520.2093023256,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.3036344591,0.0799011628,5.5614973262,69.6399551401,0,0.9900658451,58.7403475494,0,125.6,13.5778181818,93.2,27.0588235294,0,195.8,14.5037743897,32
80.198,1451.8313953488,24.21875,2.34375,24.21875,0,CL - Normal,0.8897093023,1,0.8861300223,3.1908303657,0.555942836,21.5,1389,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.2854653085,0.0765,4.7058823529,69.2509902815,0,0.9905700684,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.225,1427.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8825,1,0.8775585938,3.1908303657,0.5105905992,21.6547619048,1295,20.7843137255,16.3492063492,4.3137254902,6.2745098039,0.2854653085,0.06475,4.5187165775,69.2509902815,0,0.9906374803,57.8701201783,0,125.6,13.5721363636,93.2,27.0588235294,0,195.8,14.5037743897,32
80.248,1410.7670454546,24.21875,2.34375,24.21875,0,CL - Normal,0.8803409091,1,0.8759676847,3.1908303657,0.5105905992,22,1295,20.7843137255,16.0784313725,4.3137254902,6.2745098039,0.2854653085,0.0636071429,4.3137254902,69.2509902815,0,0.9907666866,57.8701201783,0,125.6,13.546,93.2,27.0588235294,0,195.8,14.5037743897,32
80.273,1388.75,24.21875,2.34375,24.21875,0,CL - Normal,0.8775,1,0.8725585938,3.1908303657,0.5105905992,22,1295,20.7843137255,16.0784313725,4.3137254902,6.1051693405,0.2854653085,0.05675,4.3137254902,68.8158770498,0,0.9909071282,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.298,1350.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8675,1,0.8680131392,3.1908303657,0.5135969028,22,1298.5,20.7843137255,16.0784313725,4.3137254902,5.8823529412,0.2854653085,0.0552386364,4.367201426,69.0136557914,0,0.9910475698,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.322,1344.7386363636,24.21875,2.34375,24.21875,0,CL - Normal,0.8661363636,1,0.8625585938,3.1908303657,0.5172044671,23.5,1306,20.7843137255,16.0784313725,4.3137254902,5.8823529412,0.2854653085,0.052,4.7058823529,70.2662544887,0,0.9911823937,58.0481212314,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.348,1308.25,24.21875,2.34375,24.21875,0,CL - Normal,0.8575,1,0.8525585938,3.1908303657,0.542337165,23.7727272727,1328.2727272727,20.7843137255,16.0784313725,4.3137254902,5.8823529412,0.2854653085,0.0546136364,4.8179271709,70.1704259794,0,0.991328453,58.3052338638,0,125.6,13.5781428571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.372,1300.2727272727,24.21875,2.34375,24.21875,0,CL - Normal,0.8561363636,1,0.850602072,3.1908303657,0.5402667368,25,1355,20.7843137255,16.0784313725,4.3137254902,5.8823529412,0.2854653085,0.05775,5.0980392157,69.930854706,0,0.9914632769,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.398,1279,24.21875,2.34375,24.21875,0,CL - Normal,0.8525,1,0.8375585938,3.1908303657,0.5264638821,24.847826087,1318,20.7843137255,16.0784313725,4.3137254902,5.7630008525,0.2854653085,0.05875,4.9237472767,69.6085486084,0,0.9916992188,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.423,1261.9431818182,24.21875,2.34375,24.21875,0,CL - Normal,0.8481818182,1,0.8350004542,3.1908303657,0.5254487303,24.5,1318,20.7843137255,16.0784313725,4.3137254902,5.4901960784,0.2854653085,0.0582926136,4.7058823529,69.2056659865,0,0.991578206,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.448,1239.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8425,1,0.8275585938,3.1908303657,0.5224955614,25.1428571429,1318,20.7843137255,15.9103641457,4.1456582633,5.6582633053,0.2854653085,0.055875,5.0980392157,68.7252284598,0,0.9912420594,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.472,1200.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8425,1,0.8255818496,3.1908303657,0.5146512065,26,1300,20.7843137255,15.6862745098,3.9215686275,5.8823529412,0.2854653085,0.0550568182,5.0468883205,68.9084962612,0,0.9909193587,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.498,1196.2790697674,24.21875,2.34375,24.21875,0,CL - Normal,0.8418023256,1,0.8225585938,3.3358681096,0.5026539578,27,1252,20.7843137255,15.6862745098,3.9215686275,5.8823529412,0.2854653085,0.052875,4.7058823529,70.1302816038,0,0.9905697662,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.523,1170.25,24.21875,2.34375,24.21875,0,CL - Normal,0.8375,1,0.8175585938,3.3358681096,0.461647977,26.9204545455,1229.9772727273,20.7843137255,15.6862745098,3.9215686275,5.8823529412,0.2854653085,0.0519034091,4.7058823529,69.9818708891,0,0.9902336196,57.8701201783,0,125.6,13.5773953488,93.2,27.0588235294,0,195.8,14.5037743897,32
80.548,1163.2965116279,24.21875,2.34375,24.21875,0,CL - Normal,0.8359883721,1,0.8161300223,3.3358681096,0.4676949419,26.5,1201,20.7843137255,15.6862745098,3.9215686275,5.8823529412,0.2854653085,0.050625,4.7058823529,69.5501306282,0,0.989897473,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.572,1147.25,24.21875,2.34375,24.21875,0,CL - Normal,0.8325,1,0.8075585938,3.3358681096,0.5039767314,26.6363636364,1316,20.7843137255,15.6862745098,3.9215686275,5.8823529412,0.2854653085,0.054625,4.8609211126,69.3028497073,0,0.9895747723,57.8133662193,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.598,1130.3181818182,24.21875,2.34375,24.21875,0,CL - Normal,0.8325,1,0.8059676847,3.3358681096,0.5119734989,27,1321.2857142857,20.7843137255,15.6862745098,3.9215686275,5.8823529412,0.2854653085,0.055125,5.0980392157,68.9246553577,0,0.9889831543,57.4350064927,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.622,1110,24.21875,2.34375,24.21875,0,CL - Normal,0.8325,1,0.8025585938,3.3358681096,0.5291094292,27,1353,20.7843137255,15.8467023173,3.9215686275,5.8823529412,0.2854653085,0.058125,5.8823529412,69.2147308455,0,0.9885358668,57.6373849511,0,125.6,13.546,93.2,27.0588235294,0,195.8,14.5037743897,32
80.648,1086,24.21875,2.34375,24.21875,0,CL - Normal,0.8275,1,0.8025585938,3.3358681096,0.5555649007,27,1377.1818181818,20.7843137255,16.0784313725,3.9215686275,5.8823529412,0.2854653085,0.0586818182,6.0158531498,69.2324748248,0,0.986597621,58.3052338638,0,125.6,13.5502553191,93.2,27.0588235294,0,195.8,14.5037743897,32
80.672,1082.6388888889,24.21875,2.34375,24.21875,0,CL - Normal,0.8269444444,1,0.8025585938,3.4809058535,0.5873114665,28.5,1429,20.7843137255,16.0784313725,3.9215686275,5.8823529412,0.2854653085,0.059875,6.6666666667,69.3189767239,0,0.9848084711,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.698,1055.75,24.21875,2.34375,24.21875,0,CL - Normal,0.8225,1,0.7925585938,3.4809058535,0.6388996358,28.5,1466.3333333333,20.7843137255,16.0784313725,3.9775910364,5.8823529412,0.2854653085,0.0606527778,6.8720821662,69.2311339237,0,0.9828702253,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.723,1050.1902173913,24.21875,2.34375,24.21875,0,CL - Normal,0.8225,1,0.7917631392,3.4809058535,0.6479486096,28.5,1513,20.7843137255,16.0784313725,4.3137254902,5.8823529412,0.2854653085,0.061625,7.4509803922,68.9835769411,0,0.9810065274,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.748,1032.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8225,1,0.7875585938,3.4809058535,0.6957788995,28.8181818182,1594,20.7843137255,16.2032085561,4.3137254902,5.8823529412,0.2854653085,0.063625,7.7975376197,68.8353770371,0,0.9791428296,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.772,1022,24.21875,2.34375,24.21875,0,CL - Normal,0.819,1,0.7875585938,3.4809058535,0.702994028,29.5,1598.8260869565,20.7843137255,16.4705882353,4.3137254902,5.8823529412,0.2854653085,0.0638369565,8.2352941176,68.6481771584,0,0.9773536796,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.798,1002.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8125,1,0.7875585938,3.5468321008,0.7222343709,29.5,1631,20.7843137255,16.4705882353,4.3137254902,5.8823529412,0.2854653085,0.06525,8.6274509804,69.3280415829,0,0.9739990234,58.0085654418,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.822,977.25,24.21875,2.34375,24.21875,0,CL - Normal,0.8075,1,0.7855131392,3.6259435974,0.7103294088,29.5,1621,20.7843137255,16.4705882353,4.3137254902,5.8823529412,0.2854653085,0.065547619,8.6274509804,69.2631454333,0,0.9734213151,58.3052338638,0,125.6,13.5891818182,93.2,27.0588235294,0,195.8,14.5037743897,32
80.848,972.0227272727,24.21875,2.34375,24.21875,0,CL - Normal,0.8075,1,0.7825585938,3.6259435974,0.6931333523,30,1589,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.2854653085,0.0665,8.6274509804,68.8521364857,0,0.9704172315,58.3052338638,0,125.6,13.546,93.2,27.0588235294,0,195.8,14.5037743897,32
80.872,948.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8075,1,0.7825585938,3.6259435974,0.6402224094,30.1304347826,1550.1363636364,20.7843137255,16.4194373402,4.3137254902,6.2745098039,0.2854653085,0.0663977273,8.4135472371,68.7483026464,0,0.9676442312,58.3052338638,0,125.6,13.5528181818,93.2,27.0588235294,0,195.8,14.5037743897,32
80.898,942.9,24.21875,2.34375,24.21875,0,CL - Normal,0.8059444444,1,0.7832562682,3.6259435974,0.6326549141,31,1494,20.7843137255,16.0784313725,4.3137254902,6.2745098039,0.2854653085,0.06625,7.8431372549,68.471412408,0,0.9646401477,57.4350064927,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.922,930.5,24.21875,2.34375,24.21875,0,CL - Normal,0.8025,1,0.7875585938,3.6604763936,0.5859886929,31.119047619,1428,20.7843137255,16.1718020542,4.3137254902,6.2745098039,0.2854653085,0.066,7.6827094474,68.7328511822,0,0.9618671474,57.5536738615,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.948,922.8779069767,24.21875,2.34375,24.21875,0,CL - Normal,0.8025,1,0.7875585938,3.7709813413,0.58198961,31.5,1424.4186046512,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.2879111556,0.0662034884,7.4509803922,69.1104849671,0,0.9588630638,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
80.972,913.25,24.21875,2.34375,24.21875,0,CL - Normal,0.8025,1,0.7875585938,3.7709813413,0.5727609572,31.5,1406,20.7843137255,16.3101604278,4.3137254902,6.2745098039,0.3004897984,0.06725,7.4509803922,68.6300474404,0,0.9560900636,58.186566495,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
80.998,896.25,24.21875,1.9965277778,24.21875,-0.1116071429,CL - Normal,0.8025,1,0.7919943576,3.7709813413,0.5686456616,31.5,1406,20.7843137255,16.0784313725,4.3137254902,6.2745098039,0.3004897984,0.0674886364,7.4509803922,68.5821331857,0,0.9507751465,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
81.023,894.7784090909,24.21875,1.5625,24.21875,-0.78125,CL - Normal,0.8024968928,1,0.7975390625,3.7709813413,0.5635015421,31.5,1406,20.7843137255,16.0784313725,4.3137254902,6.2745098039,0.3004897984,0.068,7.4509803922,68.2946476576,0,0.9501108957,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
81.048,887,24.21875,1.5625,24.21875,-0.78125,CL - Normal,0.8024804688,1,0.8025390625,3.7973518402,0.5859886929,31.4090909091,1415.5454545455,20.7843137255,16.1497326203,4.3137254902,6.2745098039,0.3004897984,0.0685113636,7.5757575758,68.2672470611,0,0.9467896419,57.8701201783,0,125.6,13.5800909091,93.2,27.0588235294,0,195.8,14.5037743897,32
81.072,879.2954545455,24.21875,1.5625,24.21875,-0.78125,CL - Normal,0.8024804688,1,0.8031912364,3.9160190852,0.5859886929,31,1427,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.3004897984,0.069125,7.8431372549,68.2085314972,0,0.9436012382,57.8701201783,0,125.6,13.546,93.2,27.0588235294,0,195.8,14.5037743897,32
81.098,858.75,24.21875,1.5625,24.21875,-0.78125,CL - Normal,0.8024804688,1,0.8075390625,3.9160190852,0.5859886929,31.1590909091,1437,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.3155142883,0.07025,8.0213903743,68.735941475,0,0.9401471342,57.9322792762,0,125.6,13.5346363636,93.2,27.0588235294,0,195.8,14.5037743897,32
81.122,850.9772727273,24.21875,1.3764880952,24.21875,-0.78125,CL - Normal,0.8065713778,1,0.8099153646,3.9160190852,0.5885082616,31.5,1438.0909090909,20.7843137255,16.4705882353,4.3137254902,6.2745098039,0.3155142883,0.0704375,8.2352941176,69.3688334484,0,0.9369587305,58.3052338638,0,125.6,13.521,93.2,27.0588235294,0,195.8,14.5037743897,32
81.148,839.75,24.21875,0.78125,24.21875,-1.5625,CL - Normal,0.8124804688,1,0.8175195313,3.9819453325,0.5965708815,32.1818181818,1445,20.7843137255,16.4705882353,4.4919786096,6.2745098039,0.3155142883,0.071625,8.6274509804,69.2237957045,0,0.9335046265,58.1667886002,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
81.172,816.5,24.21875,0.78125,24.21875,-1.5625,CL - Normal,0.8174609375,1,0.8195649858,4.0610568291,0.5954886122,33,1441.5333333333,20.7843137255,16.4705882353,4.7058823529,6.2745098039,0.3195208189,0.0720583333,8.6274509804,69.0668088283,0,0.9303162228,57.8701201783,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
81.198,814.4285714286,24.21875,0.78125,24.21875,-1.5625,CL - Normal,0.8174609375,1,0.8225195313,4.0610568291,0.5939253343,34,1432,20.7843137255,16.4705882353,4.7058823529,6.6666666667,0.3305387782,0.07325,8.6274509804,68.0725586123,0,0.9240722656,57.6723412303,0,125.6,13.596,93.2,27.0588235294,0,195.8,14.5037743897,32
81.222,802,24.21875,0,24.21875,-1.5625,CL - Normal,0.8174609375,1,0.8425,4.0610568291,0.5449827121,34.0681818182,1403.1395348837,20.7843137255,16.4705882353,4.7058823529,6.6666666667,0.3305387782,0.0735465116,8.5204991087,68.1281838834,0,0.9236978559,57.4350064927,0,125.6,13.5891818182,93.2,27.0588235294,0,195.8,14.5037743897,32
81.248,799.6413043478,24.21875,0,24.21875,-1.5625,CL - Normal,0.8189826766,1,0.8425,4.0610568291,0.5474518895,34.5,1359,20.7843137255,16.4705882353,4.7058823529,6.6666666667,0.3305387782,0.074,8.2352941176,68.2765179396,0,0.920452972,58.7403475494,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.273,794.25,24.21875,0,24.21875,-1.5625,CL - Normal,0.8224609375,1,0.8425,4.1039088898,0.5635015421,34.5,1390,20.7843137255,16.4705882353,4.7058823529,6.6666666667,0.3455632681,0.075125,8.4046345811,68.6327256942,0,0.9173328912,58.6741345972,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.298,785.4642857143,24.21875,0,24.21875,-1.5625,CL - Normal,0.8245954241,1,0.8425,4.206094573,0.564921104,34.5,1391,20.7843137255,16.4705882353,4.7058823529,6.6666666667,0.3455632681,0.0752857143,8.6274509804,69.1014201081,0,0.9142128105,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.322,773.75,24.21875,0,24.21875,-2.34375,CL - Normal,0.8274414063,1,0.8425,4.206094573,0.5687926364,34.7,1397,20.7843137255,16.6274509804,4.7058823529,6.6666666667,0.3455632681,0.07625,9.0196078431,67.9955073108,0,0.9112175329,58.2016353672,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.349,759.5,24.21875,-0.3728693182,24.21875,-2.5035511364,CL - Normal,0.8374414063,1,0.8472634055,4.206094573,0.5586914564,35,1391.2045454546,20.7843137255,16.862745098,4.7058823529,6.6666666667,0.3506852533,0.0770596591,8.9393939394,68.0075594529,0,0.9078478457,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.372,757.4204545455,24.21875,-0.78125,24.21875,-3.125,CL - Normal,0.8388023793,1,0.8524804688,4.3511323169,0.5476282593,35.5,1380,20.7843137255,16.862745098,5.0980392157,6.6666666667,0.360587758,0.078625,8.6274509804,68.0544288943,0,0.9049773714,58.0481212314,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.398,744.25,24.21875,-0.78125,24.21875,-3.125,CL - Normal,0.847421875,1,0.8524804688,4.3718519946,0.5714381836,35.5,1404.0909090909,20.7843137255,16.862745098,5.0980392157,6.7226890756,0.3742463852,0.0794204545,9.0017825312,67.933289415,0,0.9017324875,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.420,743.5113636364,24.21875,-0.78125,24.21875,-3.125,CL - Normal,0.8485582386,1,0.8520259233,4.4961700608,0.5697546536,35.5,1433,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.3906367379,0.080375,9.8039215686,67.6737048166,0,0.8989868164,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.442,741,24.21875,-0.78125,24.21875,-3.125,CL - Normal,0.852421875,1,0.8474804688,4.4961700608,0.5529193536,35.5,1404.8181818182,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.3838074243,0.081,9.5543672014,67.7991707058,0,0.8977570487,58.3052338638,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.466,736.9333333333,24.21875,-0.78125,24.21875,-3.125,CL - Normal,0.8537552083,1,0.8488441051,4.4961700608,0.5554446486,35.5,1371,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.375612248,0.08175,9.0196078431,68.0680261828,0,0.8964154838,57.8701201783,0,125.6,13.571,93.2,27.0588235294,0,195.8,14.5037743897,32
81.492,725.75,24.21875,-0.78125,24.21875,-3.125,CL - Normal,0.857421875,1,0.8574804688,4.5412929145,0.5714381836,35.3444444444,1403,20.7843137255,16.862745098,5.0980392157,7.0588235294,0.4056612278,0.082875,9.1978609626,68.0268222783,0,0.8949621219,57.8079610803,0,125.6,13.5596363636,93.2,27.0588235294,0,195.8,14.5037743897,32
